Date,Open,High,Low,Close,Volume
04/08/2021,17080,17080,16720,17050,6876200
04/09/2021,16790,17300,16390,17300,18335900
04/12/2021,17050,17050,16750,16980,13462500
04/13/2021,16910,16910,16000,16120,10375400
04/14/2021,15790,16320,15670,16059,6823100
04/15/2021,16059,16460,15710,15710,6236200
04/16/2021,15670,15670,14850,15040,9160500
04/19/2021,15010,15530,14850,15310,6941800
04/20/2021,15400,15440,14920,14920,4829600
04/22/2021,14750,14970,14100,14100,6153900
04/23/2021,14100,14680,13960,14620,7949700
04/26/2021,14620,14620,14100,14100,4586400
04/27/2021,14100,14490,13890,14250,3400000
04/28/2021,14250,14580,14220,14420,3095800
04/29/2021,14560,14560,14220,14220,3798700
05/04/2021,14000,15040,13830,14780,5824300
05/05/2021,14940,15040,14750,14750,3480600
05/06/2021,15040,15400,14890,14890,6403700
05/07/2021,14820,14850,14290,14360,5665500
05/10/2021,14160,14620,14100,14320,4475900
05/11/2021,14420,14820,14420,14490,4534500
05/12/2021,14490,14680,14450,14620,2713900
05/13/2021,14650,14920,14420,14420,5250600
05/14/2021,14560,14750,14420,14750,4772300
05/17/2021,15080,15140,14680,15010,6798500
05/18/2021,14920,14920,14560,14560,3444400
05/19/2021,14560,14620,14290,14320,4403500
05/20/2021,14320,14390,13960,14390,6730200
05/21/2021,14360,14750,14120,14750,5059200
05/24/2021,14820,15400,14650,15400,11000200
05/25/2021,15200,15440,15110,15400,6501600
05/26/2021,15200,15240,14970,15080,4913400
05/27/2021,14940,14940,14420,14490,5724200
05/28/2021,14420,14850,14360,14750,5430000
05/31/2021,14560,14750,14420,14620,4819600
06/01/2021,14560,14560,14290,14320,6499500
06/02/2021,14250,14620,14160,14560,4469400
06/03/2021,14750,14750,14520,14650,5097100
06/04/2021,14650,14650,14420,14490,4955100
06/07/2021,14620,15080,14490,14820,5843400
06/08/2021,14850,14970,14360,14360,4956000
06/09/2021,14360,14560,14250,14420,4560300
06/10/2021,14360,14490,14290,14290,3864900
06/11/2021,14290,14490,14250,14360,4051100
06/14/2021,14360,14620,14250,14560,7615500
06/15/2021,14620,14620,14100,14620,8303000
06/16/2021,14650,14970,14490,14750,6656300
06/17/2021,14490,14750,14490,14560,3424600
06/18/2021,14620,15570,14490,15400,16894200
06/21/2021,15400,15400,14940,14940,5885900
06/22/2021,14940,15270,14850,14890,5421700
06/23/2021,14820,14890,14490,14490,6701900
06/24/2021,14490,14680,14360,14520,3828100
06/25/2021,14580,14620,14360,14450,4052900
06/28/2021,14420,14520,14360,14450,3853700
06/29/2021,14420,14620,14360,14360,4099900
06/30/2021,14360,14490,14320,14320,2541500
07/01/2021,14360,14420,14250,14360,3459100
07/02/2021,14390,14420,14220,14320,3599400
07/05/2021,14220,14320,13890,13960,5973500
07/06/2021,13890,14030,13370,13500,8454400
07/07/2021,13470,14360,12810,14360,10158200
07/08/2021,14000,14000,13630,13800,3314900
07/09/2021,13570,13600,13010,13100,4030600
07/12/2021,12980,13100,12200,12280,7699900
07/13/2021,12390,12880,12130,12880,5483500
07/14/2021,12730,12960,12340,12530,3969700
07/15/2021,12400,12660,12400,12560,3740900
07/16/2021,12600,12920,12530,12600,4106700
07/19/2021,12170,12530,11840,11840,6864600
07/20/2021,11880,12400,11540,12370,8076300
07/21/2021,12170,12560,12140,12400,11064400
07/22/2021,12230,12600,12230,12560,5776100
07/23/2021,12470,12530,12140,12140,2890300
07/26/2021,12000,12270,11880,12200,2480600
07/27/2021,12200,12400,12170,12340,3805800
07/28/2021,12200,12600,12140,12560,6891300
07/29/2021,12530,12530,12370,12400,2532000
07/30/2021,12400,12770,12270,12560,13089800
08/02/2021,12470,12530,12290,12340,3499000
08/03/2021,12340,12600,12230,12600,8621700
08/04/2021,12470,12530,12370,12400,3176300
08/05/2021,12340,12530,12270,12440,6237000
08/06/2021,12440,12530,12290,12370,6248500
08/09/2021,12340,12470,12340,12400,5071400
08/10/2021,12560,12920,12440,12890,11920900
08/11/2021,12960,13110,12920,12990,7943600
08/12/2021,12790,12890,12730,12790,4621300
08/13/2021,12730,12770,12370,12730,7676500
08/16/2021,12790,12820,12600,12600,5700100
08/17/2021,12630,12630,12400,12490,5232500
08/18/2021,12400,12790,12370,12660,12004700
08/19/2021,12700,12700,12440,12440,3452000
08/20/2021,12470,12530,12080,12470,12077800
08/23/2021,12270,12340,12000,12340,7320600
08/24/2021,12140,12270,11940,11940,5670400
08/25/2021,11970,12140,11880,12030,3090700
08/26/2021,12080,12100,11940,12000,2099200
08/27/2021,11940,12100,11780,12080,3817000
08/30/2021,12530,12600,12270,12470,13644300
08/31/2021,12470,13030,12270,12790,15861400
09/01/2021,12770,12990,12660,12890,7135100
09/06/2021,12890,13350,12770,13220,10601700
09/07/2021,13220,13220,12700,12730,8171000
09/08/2021,12730,12730,12230,12470,11728700
09/09/2021,12290,12490,12140,12140,13850600
09/10/2021,12960,12960,12960,12960,2452800
09/13/2021,13860,13860,13040,13040,16053900
09/14/2021,12920,13300,12660,13180,11365200
09/15/2021,13180,13440,13180,13440,7235800
09/16/2021,13260,13370,12920,12920,10089100
09/17/2021,12840,13000,12840,13000,8268700
09/20/2021,13070,13140,12880,13040,6135300
09/21/2021,12840,13140,12780,13000,7047600
09/22/2021,13000,13040,12880,13040,4641600
09/23/2021,13140,13370,13070,13330,22367000
09/24/2021,13370,13820,13260,13630,15939900
09/27/2021,13680,13720,13330,13520,8061100
09/28/2021,13440,13790,13100,13630,17649000
09/29/2021,13370,13440,13100,13440,12156900
09/30/2021,13370,13490,13140,13490,9729900
10/01/2021,13260,13520,13180,13520,12410500
10/04/2021,13440,13440,13140,13220,13891100
10/05/2021,13140,13330,13070,13260,11175800
10/06/2021,13300,13330,13140,13300,9667900
10/07/2021,13330,13330,13070,13070,4972300
10/08/2021,13070,13140,12880,12880,4597300
10/11/2021,12880,12920,12780,12840,4623500
10/12/2021,12880,13070,12880,13000,4003700
10/13/2021,13040,13070,12920,12920,9069500
10/14/2021,12920,13040,12880,12960,6255200
10/15/2021,12960,13000,12790,12880,6120300
10/18/2021,12880,12920,12660,12660,4559600
10/19/2021,12660,12700,12500,12500,4908800
10/20/2021,12500,12730,12500,12580,3350700
10/21/2021,12610,12660,12530,12580,2084800
10/22/2021,12610,13100,12530,12840,10344600
10/25/2021,12880,13040,12840,12840,4294200
10/26/2021,12780,12840,12700,12730,2654600
10/27/2021,12780,12960,12730,12790,5648500
10/28/2021,12880,13300,12790,13140,12470100
10/29/2021,13260,13600,13180,13490,10596800
11/01/2021,13600,14280,13600,14240,12784500
11/02/2021,14360,14690,14120,14390,10275000
11/03/2021,14390,14460,13600,13600,13562100
11/04/2021,13490,13930,13370,13600,7136400
11/05/2021,13680,14060,13630,13980,4875600
11/08/2021,14120,14540,14020,14280,7977500
11/09/2021,14360,14460,13980,14020,5826600
11/10/2021,14060,14580,13860,14460,9490800
11/11/2021,14730,15460,14580,15460,11892600
11/12/2021,16510,16510,16510,16510,3171900
11/15/2021,17630,17630,16620,17630,13292400
11/16/2021,17230,18430,17080,17610,19447800
11/17/2021,17610,18010,17270,17980,10150200
11/18/2021,18130,19230,18130,19230,10443600
11/19/2021,20350,20440,17980,19380,18315800
11/22/2021,19380,19380,18060,18060,11367700
11/23/2021,17080,18470,16990,17750,14210100
11/24/2021,18010,18130,16990,16990,8399600
11/25/2021,16780,18170,16390,18170,32436200
11/26/2021,18730,19120,17570,17750,12139200
11/29/2021,17450,18100,17300,17610,12092000
11/30/2021,17900,18820,17530,18400,21997200
12/01/2021,18510,19260,18130,18360,9755200
12/02/2021,18510,18730,18130,18130,8821600
12/03/2021,18290,18310,16880,16880,20222300
12/06/2021,16880,17040,15710,15710,17370800
12/07/2021,15860,16280,15680,15980,9493500
12/08/2021,16129,16280,15750,15750,9614600
12/09/2021,15710,16850,15650,16850,12833800
12/10/2021,16990,17040,16430,16620,10084500
12/13/2021,16920,17750,16620,17750,13826300
